Run Date,Plate,Well,Control State,Raw Data (RFU),Raw Data (RFU) Z'-factor
06/03/20,11477-mPro,O01,positive control (hit),6561,0.83
06/03/20,11477-mPro,O23,positive control (hit),5873,0.83
06/03/20,11477-mPro,P01,positive control (hit),6550,0.83
06/03/20,11477-mPro,P23,positive control (hit),6307,0.83
06/09/20,11541-mPro,A01,positive control (hit),4162,0.88
06/09/20,11541-mPro,A23,positive control (hit),4252,0.88
06/09/20,11541-mPro,B01,positive control (hit),4467,0.88
06/09/20,11541-mPro,B23,positive control (hit),4050,0.88
06/09/20,11541-mPro,C01,positive control (hit),4599,0.88
06/09/20,11541-mPro,C23,positive control (hit),4181,0.88
06/09/20,11541-mPro,D01,positive control (hit),4121,0.88
06/09/20,11541-mPro,D23,positive control (hit),4342,0.88
06/09/20,11541-mPro,E01,positive control (hit),4535,0.88
06/09/20,11541-mPro,E23,positive control (hit),4247,0.88
06/09/20,11541-mPro,F01,positive control (hit),4294,0.88
06/09/20,11541-mPro,F23,positive control (hit),4043,0.88
06/09/20,11541-mPro,G01,positive control (hit),4549,0.88
06/09/20,11541-mPro,G23,positive control (hit),4366,0.88
06/09/20,11541-mPro,H01,positive control (hit),4372,0.88
06/09/20,11541-mPro,H23,positive control (hit),3699,0.88
06/09/20,11541-mPro,I01,positive control (hit),4520,0.88
06/09/20,11541-mPro,I23,positive control (hit),4294,0.88
06/09/20,11541-mPro,J01,positive control (hit),4250,0.88
06/09/20,11541-mPro,J23,positive control (hit),4208,0.88
06/09/20,11541-mPro,K01,positive control (hit),4437,0.88
06/09/20,11541-mPro,K23,positive control (hit),4180,0.88
06/09/20,11541-mPro,L01,positive control (hit),4315,0.88
06/09/20,11541-mPro,L23,positive control (hit),4157,0.88
06/09/20,11541-mPro,M01,positive control (hit),4526,0.88
06/09/20,11541-mPro,M23,positive control (hit),4295,0.88
06/09/20,11541-mPro,N01,positive control (hit),3618,0.88
06/09/20,11541-mPro,N23,positive control (hit),3970,0.88
06/09/20,11541-mPro,O01,positive control (hit),4632,0.88
06/09/20,11541-mPro,O23,positive control (hit),4357,0.88
06/09/20,11541-mPro,P01,positive control (hit),4289,0.88
06/09/20,11541-mPro,P23,positive control (hit),4135,0.88
06/17/20,11575-mPro1,A01,positive control (hit),3701,0.78
06/17/20,11575-mPro1,A23,positive control (hit),3512,0.78
06/17/20,11575-mPro1,B01,positive control (hit),4004,0.78
06/17/20,11575-mPro1,B23,positive control (hit),3911,0.78
06/17/20,11575-mPro1,C01,positive control (hit),3934,0.78
06/17/20,11575-mPro1,C23,positive control (hit),3809,0.78
06/17/20,11575-mPro1,D01,positive control (hit),3952,0.78
06/17/20,11575-mPro1,D23,positive control (hit),3798,0.78
06/17/20,11575-mPro1,E01,positive control (hit),3941,0.78
06/17/20,11575-mPro1,E23,positive control (hit),3715,0.78
06/17/20,11575-mPro1,F01,positive control (hit),3844,0.78
06/17/20,11575-mPro1,F23,positive control (hit),3667,0.78
06/17/20,11575-mPro1,G01,positive control (hit),3953,0.78
06/17/20,11575-mPro1,G23,positive control (hit),3791,0.78
06/17/20,11575-mPro1,H01,positive control (hit),3879,0.78
06/17/20,11575-mPro1,H23,positive control (hit),3747,0.78
06/17/20,11575-mPro1,I01,positive control (hit),3926,0.78
06/17/20,11575-mPro1,I23,positive control (hit),3692,0.78
06/17/20,11575-mPro1,J01,positive control (hit),3868,0.78
06/17/20,11575-mPro1,J23,positive control (hit),3707,0.78
06/17/20,11575-mPro1,K01,positive control (hit),4008,0.78
06/17/20,11575-mPro1,K23,positive control (hit),3693,0.78
06/17/20,11575-mPro1,L01,positive control (hit),3938,0.78
06/17/20,11575-mPro1,L23,positive control (hit),3794,0.78
06/17/20,11575-mPro1,M01,positive control (hit),3922,0.78
06/17/20,11575-mPro1,M23,positive control (hit),3647,0.78
06/17/20,11575-mPro1,N01,positive control (hit),3665,0.78
06/17/20,11575-mPro1,N23,positive control (hit),3657,0.78
06/17/20,11575-mPro1,O01,positive control (hit),3908,0.78
06/17/20,11575-mPro1,O23,positive control (hit),3631,0.78
06/17/20,11575-mPro1,P01,positive control (hit),3887,0.78
06/17/20,11575-mPro1,P23,positive control (hit),3840,0.78
06/17/20,11575-mPro2,A01,positive control (hit),3697,0.76
06/17/20,11575-mPro2,A23,positive control (hit),3509,0.76
06/17/20,11575-mPro2,B01,positive control (hit),4162,0.76
06/17/20,11575-mPro2,B23,positive control (hit),3888,0.76
06/17/20,11575-mPro2,C01,positive control (hit),3898,0.76
06/17/20,11575-mPro2,C23,positive control (hit),3746,0.76
06/17/20,11575-mPro2,D01,positive control (hit),3906,0.76
06/17/20,11575-mPro2,D23,positive control (hit),3864,0.76
06/17/20,11575-mPro2,E01,positive control (hit),3975,0.76
06/17/20,11575-mPro2,E23,positive control (hit),3721,0.76
06/17/20,11575-mPro2,F01,positive control (hit),3887,0.76
06/17/20,11575-mPro2,F23,positive control (hit),3667,0.76
06/17/20,11575-mPro2,G01,positive control (hit),3919,0.76
06/17/20,11575-mPro2,G23,positive control (hit),3746,0.76
06/17/20,11575-mPro2,H01,positive control (hit),3918,0.76
06/17/20,11575-mPro2,H23,positive control (hit),3709,0.76
06/17/20,11575-mPro2,I01,positive control (hit),3947,0.76
06/17/20,11575-mPro2,I23,positive control (hit),3714,0.76
06/17/20,11575-mPro2,J01,positive control (hit),3981,0.76
06/17/20,11575-mPro2,J23,positive control (hit),3699,0.76
06/17/20,11575-mPro2,K01,positive control (hit),3896,0.76
06/17/20,11575-mPro2,K23,positive control (hit),3684,0.76
06/17/20,11575-mPro2,L01,positive control (hit),3866,0.76
06/17/20,11575-mPro2,L23,positive control (hit),3784,0.76
06/17/20,11575-mPro2,M01,positive control (hit),3892,0.76
06/17/20,11575-mPro2,M23,positive control (hit),3654,0.76
06/17/20,11575-mPro2,N01,positive control (hit),3784,0.76
06/17/20,11575-mPro2,N23,positive control (hit),3646,0.76
06/17/20,11575-mPro2,O01,positive control (hit),3928,0.76
06/17/20,11575-mPro2,O23,positive control (hit),3584,0.76
06/17/20,11575-mPro2,P01,positive control (hit),3773,0.76
06/17/20,11575-mPro2,P23,positive control (hit),3641,0.76
06/21/20,11608-mPro1,A01,positive control (hit),6951,0.84
06/21/20,11608-mPro1,A23,positive control (hit),6883,0.84
06/21/20,11608-mPro1,B01,positive control (hit),6813,0.84
06/21/20,11608-mPro1,B23,positive control (hit),6865,0.84
06/21/20,11608-mPro1,C01,positive control (hit),6866,0.84
06/21/20,11608-mPro1,C23,positive control (hit),6826,0.84
06/21/20,11608-mPro1,D01,positive control (hit),6790,0.84
06/21/20,11608-mPro1,D23,positive control (hit),6729,0.84
06/21/20,11608-mPro1,E01,positive control (hit),7027,0.84
06/21/20,11608-mPro1,E23,positive control (hit),6927,0.84
06/21/20,11608-mPro1,F01,positive control (hit),6906,0.84
06/21/20,11608-mPro1,F23,positive control (hit),6907,0.84
06/21/20,11608-mPro1,G01,positive control (hit),6914,0.84
06/21/20,11608-mPro1,G23,positive control (hit),6831,0.84
06/21/20,11608-mPro1,H01,positive control (hit),6831,0.84
06/21/20,11608-mPro1,H23,positive control (hit),6930,0.84
06/21/20,11608-mPro1,I01,positive control (hit),6968,0.84
06/21/20,11608-mPro1,I23,positive control (hit),6868,0.84
06/21/20,11608-mPro1,J01,positive control (hit),6907,0.84
06/21/20,11608-mPro1,J23,positive control (hit),6780,0.84
06/21/20,11608-mPro1,K01,positive control (hit),7699,0.84
06/21/20,11608-mPro1,K23,positive control (hit),6972,0.84
06/21/20,11608-mPro1,L01,positive control (hit),7000,0.84
06/21/20,11608-mPro1,L23,positive control (hit),6962,0.84
06/21/20,11608-mPro1,M01,positive control (hit),7216,0.84
06/21/20,11608-mPro1,M23,positive control (hit),7075,0.84
06/21/20,11608-mPro1,N01,positive control (hit),7187,0.84
06/21/20,11608-mPro1,N23,positive control (hit),7156,0.84
06/21/20,11608-mPro1,O01,positive control (hit),7166,0.84
06/21/20,11608-mPro1,O23,positive control (hit),7024,0.84
06/21/20,11608-mPro1,P01,positive control (hit),7100,0.84
06/21/20,11608-mPro1,P23,positive control (hit),7036,0.84
06/21/20,11608-mPro2,A01,positive control (hit),7013,0.84
06/21/20,11608-mPro2,A23,positive control (hit),6904,0.84
06/21/20,11608-mPro2,B01,positive control (hit),6861,0.84
06/21/20,11608-mPro2,B23,positive control (hit),6839,0.84
06/21/20,11608-mPro2,C01,positive control (hit),6902,0.84
06/21/20,11608-mPro2,C23,positive control (hit),6799,0.84
06/21/20,11608-mPro2,D01,positive control (hit),6813,0.84
06/21/20,11608-mPro2,D23,positive control (hit),6780,0.84
06/21/20,11608-mPro2,E01,positive control (hit),7084,0.84
06/21/20,11608-mPro2,E23,positive control (hit),6872,0.84
06/21/20,11608-mPro2,F01,positive control (hit),6975,0.84
06/21/20,11608-mPro2,F23,positive control (hit),6907,0.84
06/21/20,11608-mPro2,G01,positive control (hit),6852,0.84
06/21/20,11608-mPro2,G23,positive control (hit),6775,0.84
06/21/20,11608-mPro2,H01,positive control (hit),6859,0.84
06/21/20,11608-mPro2,H23,positive control (hit),6744,0.84
06/21/20,11608-mPro2,I01,positive control (hit),6918,0.84
06/21/20,11608-mPro2,I23,positive control (hit),6793,0.84
06/21/20,11608-mPro2,J01,positive control (hit),6815,0.84
06/21/20,11608-mPro2,J23,positive control (hit),6787,0.84
06/21/20,11608-mPro2,K01,positive control (hit),7047,0.84
06/21/20,11608-mPro2,K23,positive control (hit),6915,0.84
06/21/20,11608-mPro2,L01,positive control (hit),6999,0.84
06/21/20,11608-mPro2,L23,positive control (hit),6956,0.84
06/21/20,11608-mPro2,M01,positive control (hit),7230,0.84
06/21/20,11608-mPro2,M23,positive control (hit),7191,0.84
06/21/20,11608-mPro2,N01,positive control (hit),7206,0.84
06/21/20,11608-mPro2,N23,positive control (hit),7084,0.84
06/21/20,11608-mPro2,O01,positive control (hit),7164,0.84
06/21/20,11608-mPro2,O23,positive control (hit),7034,0.84
06/21/20,11608-mPro2,P01,positive control (hit),7208,0.84
06/21/20,11608-mPro2,P23,positive control (hit),7067,0.84
06/25/20,11638-mPro1,A01,positive control (hit),6239,0.71
06/25/20,11638-mPro1,A23,positive control (hit),6087,0.71
06/25/20,11638-mPro1,B01,positive control (hit),6183,0.71
06/25/20,11638-mPro1,B23,positive control (hit),6164,0.71
06/25/20,11638-mPro1,C01,positive control (hit),6252,0.71
06/25/20,11638-mPro1,C23,positive control (hit),6122,0.71
06/25/20,11638-mPro1,D01,positive control (hit),6128,0.71
06/25/20,11638-mPro1,D23,positive control (hit),6124,0.71
06/25/20,11638-mPro1,E01,positive control (hit),6493,0.71
06/25/20,11638-mPro1,E23,positive control (hit),6412,0.71
06/25/20,11638-mPro1,F01,positive control (hit),6351,0.71
06/25/20,11638-mPro1,F23,positive control (hit),6278,0.71
06/25/20,11638-mPro1,G01,positive control (hit),6209,0.71
06/25/20,11638-mPro1,G23,positive control (hit),6174,0.71
06/25/20,11638-mPro1,H01,positive control (hit),6345,0.71
06/25/20,11638-mPro1,H23,positive control (hit),5969,0.71
06/25/20,11638-mPro1,I01,positive control (hit),6295,0.71
06/25/20,11638-mPro1,I23,positive control (hit),6199,0.71
06/25/20,11638-mPro1,J01,positive control (hit),6338,0.71
06/25/20,11638-mPro1,J23,positive control (hit),6225,0.71
06/25/20,11638-mPro1,K01,positive control (hit),6415,0.71
06/25/20,11638-mPro1,K23,positive control (hit),6301,0.71
06/25/20,11638-mPro1,L01,positive control (hit),6428,0.71
06/25/20,11638-mPro1,L23,positive control (hit),6395,0.71
06/25/20,11638-mPro1,M01,positive control (hit),6707,0.71
06/25/20,11638-mPro1,M23,positive control (hit),6284,0.71
06/25/20,11638-mPro1,N01,positive control (hit),6355,0.71
06/25/20,11638-mPro1,N23,positive control (hit),6328,0.71
06/25/20,11638-mPro1,O01,positive control (hit),6232,0.71
06/25/20,11638-mPro1,O23,positive control (hit),6332,0.71
06/25/20,11638-mPro1,P01,positive control (hit),6402,0.71
06/25/20,11638-mPro1,P23,positive control (hit),6367,0.71
06/25/20,11638-mPro2,A01,positive control (hit),6007,0.58
06/25/20,11638-mPro2,A23,positive control (hit),5926,0.58
06/25/20,11638-mPro2,B01,positive control (hit),6009,0.58
06/25/20,11638-mPro2,B23,positive control (hit),5941,0.58
06/25/20,11638-mPro2,C01,positive control (hit),5946,0.58
06/25/20,11638-mPro2,C23,positive control (hit),5971,0.58
06/25/20,11638-mPro2,D01,positive control (hit),5974,0.58
06/25/20,11638-mPro2,D23,positive control (hit),5947,0.58
06/25/20,11638-mPro2,E01,positive control (hit),6137,0.58
06/25/20,11638-mPro2,E23,positive control (hit),6016,0.58
06/25/20,11638-mPro2,F01,positive control (hit),6177,0.58
06/25/20,11638-mPro2,F23,positive control (hit),6027,0.58
06/25/20,11638-mPro2,G01,positive control (hit),6077,0.58
06/25/20,11638-mPro2,G23,positive control (hit),5974,0.58
06/25/20,11638-mPro2,H01,positive control (hit),6112,0.58
06/25/20,11638-mPro2,H23,positive control (hit),6028,0.58
06/25/20,11638-mPro2,I01,positive control (hit),6114,0.58
06/25/20,11638-mPro2,I23,positive control (hit),6011,0.58
06/25/20,11638-mPro2,J01,positive control (hit),6012,0.58
06/25/20,11638-mPro2,J23,positive control (hit),5996,0.58
06/25/20,11638-mPro2,K01,positive control (hit),6204,0.58
06/25/20,11638-mPro2,K23,positive control (hit),6274,0.58
06/25/20,11638-mPro2,L01,positive control (hit),6273,0.58
06/25/20,11638-mPro2,L23,positive control (hit),6169,0.58
06/25/20,11638-mPro2,M01,positive control (hit),6145,0.58
06/25/20,11638-mPro2,M23,positive control (hit),6098,0.58
06/25/20,11638-mPro2,N01,positive control (hit),6192,0.58
06/25/20,11638-mPro2,N23,positive control (hit),6086,0.58
06/25/20,11638-mPro2,O01,positive control (hit),6831,0.58
06/25/20,11638-mPro2,O23,positive control (hit),6223,0.58
06/25/20,11638-mPro2,P01,positive control (hit),6138,0.58
06/25/20,11638-mPro2,P23,positive control (hit),5969,0.58
07/05/20,11726-Mpro,A01,positive control (hit),1365,0.36
07/05/20,11726-Mpro,A23,positive control (hit),1435,0.36
07/05/20,11726-Mpro,B01,positive control (hit),1363,0.36
07/05/20,11726-Mpro,B23,positive control (hit),1615,0.36
07/05/20,11726-Mpro,C01,positive control (hit),1455,0.36
07/05/20,11726-Mpro,C23,positive control (hit),1488,0.36
07/05/20,11726-Mpro,D01,positive control (hit),1364,0.36
07/05/20,11726-Mpro,D23,positive control (hit),1453,0.36
07/05/20,11726-Mpro,E01,positive control (hit),1400,0.36
07/05/20,11726-Mpro,E23,positive control (hit),1537,0.36
07/05/20,11726-Mpro,F01,positive control (hit),1486,0.36
07/05/20,11726-Mpro,F23,positive control (hit),1474,0.36
07/05/20,11726-Mpro,G01,positive control (hit),1467,0.36
07/05/20,11726-Mpro,G23,positive control (hit),1433,0.36
07/05/20,11726-Mpro,H01,positive control (hit),1783,0.36
07/05/20,11726-Mpro,H23,positive control (hit),1781,0.36
07/05/20,11726-Mpro,I01,positive control (hit),1541,0.36
07/05/20,11726-Mpro,I23,positive control (hit),1440,0.36
07/05/20,11726-Mpro,J01,positive control (hit),1407,0.36
07/05/20,11726-Mpro,J23,positive control (hit),1423,0.36
07/05/20,11726-Mpro,K01,positive control (hit),2277,0.36
07/05/20,11726-Mpro,K23,positive control (hit),1590,0.36
07/05/20,11726-Mpro,L01,positive control (hit),1563,0.36
07/05/20,11726-Mpro,L23,positive control (hit),1510,0.36
07/05/20,11726-Mpro,M01,positive control (hit),2355,0.36
07/05/20,11726-Mpro,M23,positive control (hit),1521,0.36
07/05/20,11726-Mpro,N01,positive control (hit),1742,0.36
07/05/20,11726-Mpro,N23,positive control (hit),1503,0.36
07/05/20,11726-Mpro,O01,positive control (hit),1557,0.36
07/05/20,11726-Mpro,O23,positive control (hit),1492,0.36
07/05/20,11726-Mpro,P01,positive control (hit),1537,0.36
07/05/20,11726-Mpro,P23,positive control (hit),1444,0.36
07/12/20,11751-DR-1,A01,positive control (hit),3436,-0.18
07/12/20,11751-DR-1,A23,positive control (hit),4432,-0.18
07/12/20,11751-DR-1,B01,positive control (hit),4846,-0.18
07/12/20,11751-DR-1,B23,positive control (hit),4375,-0.18
07/12/20,11751-DR-1,C01,positive control (hit),9372,-0.18
07/12/20,11751-DR-1,C23,positive control (hit),6924,-0.18
07/12/20,11751-DR-1,D01,positive control (hit),10682,-0.18
07/12/20,11751-DR-1,D23,positive control (hit),4690,-0.18
07/12/20,11751-DR-1,E01,positive control (hit),7048,-0.18
07/12/20,11751-DR-1,E23,positive control (hit),4579,-0.18
07/12/20,11751-DR-1,F01,positive control (hit),6672,-0.18
07/12/20,11751-DR-1,F23,positive control (hit),4581,-0.18
07/12/20,11751-DR-1,G01,positive control (hit),9718,-0.18
07/12/20,11751-DR-1,G23,positive control (hit),5101,-0.18
07/12/20,11751-DR-1,H01,positive control (hit),5716,-0.18
07/12/20,11751-DR-1,H23,positive control (hit),4749,-0.18
07/12/20,11751-DR-1,I01,positive control (hit),5145,-0.18
07/12/20,11751-DR-1,I23,positive control (hit),4242,-0.18
07/12/20,11751-DR-1,J01,positive control (hit),4824,-0.18
07/12/20,11751-DR-1,J23,positive control (hit),4060,-0.18
07/12/20,11751-DR-1,K01,positive control (hit),4841,-0.18
07/12/20,11751-DR-1,K23,positive control (hit),4082,-0.18
07/12/20,11751-DR-1,L01,positive control (hit),4758,-0.18
07/12/20,11751-DR-1,L23,positive control (hit),4083,-0.18
07/12/20,11751-DR-1,M01,positive control (hit),5414,-0.18
07/12/20,11751-DR-1,M23,positive control (hit),3922,-0.18
07/12/20,11751-DR-1,N01,positive control (hit),5850,-0.18
07/12/20,11751-DR-1,N23,positive control (hit),10264,-0.18
07/12/20,11751-DR-1,O01,positive control (hit),4619,-0.18
07/12/20,11751-DR-1,O23,positive control (hit),3712,-0.18
07/12/20,11751-DR-1,P01,positive control (hit),4311,-0.18
07/12/20,11751-DR-1,P23,positive control (hit),3590,-0.18
07/19/20,11796-DR,A01,positive control (hit),21477,0.91
07/19/20,11796-DR,A23,positive control (hit),22940,0.91
07/19/20,11796-DR,B01,positive control (hit),20570,0.91
07/19/20,11796-DR,B23,positive control (hit),21034,0.91
07/19/20,11796-DR,C01,positive control (hit),21499,0.91
07/19/20,11796-DR,C23,positive control (hit),22772,0.91
07/19/20,11796-DR,D01,positive control (hit),20850,0.91
07/19/20,11796-DR,D23,positive control (hit),20837,0.91
07/19/20,11796-DR,E01,positive control (hit),23675,0.91
07/19/20,11796-DR,E23,positive control (hit),24159,0.91
07/19/20,11796-DR,F01,positive control (hit),21940,0.91
07/19/20,11796-DR,F23,positive control (hit),22283,0.91
07/19/20,11796-DR,G01,positive control (hit),23651,0.91
07/19/20,11796-DR,G23,positive control (hit),23502,0.91
07/19/20,11796-DR,H01,positive control (hit),21537,0.91
07/19/20,11796-DR,H23,positive control (hit),21763,0.91
07/19/20,11796-DR,I01,positive control (hit),21634,0.91
07/19/20,11796-DR,I23,positive control (hit),21839,0.91
07/19/20,11796-DR,J01,positive control (hit),20322,0.91
07/19/20,11796-DR,J23,positive control (hit),20783,0.91
07/19/20,11796-DR,K01,positive control (hit),22656,0.91
07/19/20,11796-DR,K23,positive control (hit),23567,0.91
07/19/20,11796-DR,L01,positive control (hit),20399,0.91
07/19/20,11796-DR,L23,positive control (hit),21531,0.91
07/19/20,11796-DR,M01,positive control (hit),22845,0.91
07/19/20,11796-DR,M23,positive control (hit),24188,0.91
07/19/20,11796-DR,N01,positive control (hit),21594,0.91
07/19/20,11796-DR,N23,positive control (hit),22764,0.91
07/19/20,11796-DR,O01,positive control (hit),22056,0.91
07/19/20,11796-DR,O23,positive control (hit),23204,0.91
07/19/20,11796-DR,P01,positive control (hit),20853,0.91
07/19/20,11796-DR,P23,positive control (hit),22035,0.91
07/30/20,11873_PlateA,A01,positive control (hit),1296,0.57
07/30/20,11873_PlateA,A23,positive control (hit),1250,0.57
